__id,Résultats par cantons - Tour 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
1822,86.0,Vienne,1.0,Chasseneuil-du-Poitou,16660.0,2990.0,17.95,13670.0,82.05,1297.0,7.79,9.49,470.0,2.82,3.44,11903.0,71.45,87.07,1.0,M,MACRON,Emmanuel,8915.0,53.51,74.9,2.0,F,"LE PEN",Marine,2988.0,17.94,25.1
1823,86.0,Vienne,2.0,Châtellerault-1,19118.0,5023.0,26.27,14095.0,73.73,1223.0,6.4,8.68,545.0,2.85,3.87,12327.0,64.48,87.46,1.0,M,MACRON,Emmanuel,7499.0,39.22,60.83,2.0,F,"LE PEN",Marine,4828.0,25.25,39.17
1824,86.0,Vienne,3.0,Châtellerault-2,19810.0,4923.0,24.85,14887.0,75.15,1189.0,6.0,7.99,553.0,2.79,3.71,13145.0,66.36,88.3,1.0,M,MACRON,Emmanuel,7633.0,38.53,58.07,2.0,F,"LE PEN",Marine,5512.0,27.82,41.93
1825,86.0,Vienne,4.0,Châtellerault-3,16461.0,4306.0,26.16,12155.0,73.84,1141.0,6.93,9.39,435.0,2.64,3.58,10579.0,64.27,87.03,1.0,M,MACRON,Emmanuel,6986.0,42.44,66.04,2.0,F,"LE PEN",Marine,3593.0,21.83,33.96
1826,86.0,Vienne,5.0,Chauvigny,16630.0,3502.0,21.06,13128.0,78.94,1217.0,7.32,9.27,472.0,2.84,3.6,11439.0,68.79,87.13,1.0,M,MACRON,Emmanuel,7180.0,43.17,62.77,2.0,F,"LE PEN",Marine,4259.0,25.61,37.23
1827,86.0,Vienne,6.0,Civray,13659.0,2912.0,21.32,10747.0,78.68,953.0,6.98,8.87,475.0,3.48,4.42,9319.0,68.23,86.71,1.0,M,MACRON,Emmanuel,5919.0,43.33,63.52,2.0,F,"LE PEN",Marine,3400.0,24.89,36.48
1828,86.0,Vienne,7.0,Jaunay-Clan,16577.0,3645.0,21.99,12932.0,78.01,1095.0,6.61,8.47,412.0,2.49,3.19,11425.0,68.92,88.35,1.0,M,MACRON,Emmanuel,7534.0,45.45,65.94,2.0,F,"LE PEN",Marine,3891.0,23.47,34.06
1829,86.0,Vienne,8.0,Loudun,20346.0,4441.0,21.83,15905.0,78.17,1380.0,6.78,8.68,577.0,2.84,3.63,13948.0,68.55,87.7,1.0,M,MACRON,Emmanuel,7496.0,36.84,53.74,2.0,F,"LE PEN",Marine,6452.0,31.71,46.26
1830,86.0,Vienne,9.0,Lusignan,14333.0,3019.0,21.06,11314.0,78.94,959.0,6.69,8.48,431.0,3.01,3.81,9924.0,69.24,87.71,1.0,M,MACRON,Emmanuel,6400.0,44.65,64.49,2.0,F,"LE PEN",Marine,3524.0,24.59,35.51
1831,86.0,Vienne,10.0,Lussac-les-Châteaux,14160.0,2983.0,21.07,11177.0,78.93,1015.0,7.17,9.08,517.0,3.65,4.63,9645.0,68.11,86.29,1.0,M,MACRON,Emmanuel,6143.0,43.38,63.69,2.0,F,"LE PEN",Marine,3502.0,24.73,36.31
1832,86.0,Vienne,11.0,Migné-Auxances,19806.0,4013.0,20.26,15793.0,79.74,1501.0,7.58,9.5,551.0,2.78,3.49,13741.0,69.38,87.01,1.0,M,MACRON,Emmanuel,9485.0,47.89,69.03,2.0,F,"LE PEN",Marine,4256.0,21.49,30.97
1833,86.0,Vienne,12.0,Montmorillon,13896.0,2918.0,21.0,10978.0,79.0,1054.0,7.58,9.6,437.0,3.14,3.98,9487.0,68.27,86.42,1.0,M,MACRON,Emmanuel,6208.0,44.67,65.44,2.0,F,"LE PEN",Marine,3279.0,23.6,34.56
1834,86.0,Vienne,13.0,Poitiers-1,15161.0,3551.0,23.42,11610.0,76.58,901.0,5.94,7.76,344.0,2.27,2.96,10365.0,68.37,89.28,1.0,M,MACRON,Emmanuel,8436.0,55.64,81.39,2.0,F,"LE PEN",Marine,1929.0,12.72,18.61
1835,86.0,Vienne,14.0,Poitiers-2,16772.0,4363.0,26.01,12409.0,73.99,1014.0,6.05,8.17,377.0,2.25,3.04,11018.0,65.69,88.79,1.0,M,MACRON,Emmanuel,8745.0,52.14,79.37,2.0,F,"LE PEN",Marine,2273.0,13.55,20.63
1836,86.0,Vienne,15.0,Poitiers-3,13035.0,3435.0,26.35,9600.0,73.65,761.0,5.84,7.93,274.0,2.1,2.85,8565.0,65.71,89.22,1.0,M,MACRON,Emmanuel,7242.0,55.56,84.55,2.0,F,"LE PEN",Marine,1323.0,10.15,15.45
1837,86.0,Vienne,16.0,Poitiers-4,10471.0,2505.0,23.92,7966.0,76.08,615.0,5.87,7.72,234.0,2.23,2.94,7117.0,67.97,89.34,1.0,M,MACRON,Emmanuel,5890.0,56.25,82.76,2.0,F,"LE PEN",Marine,1227.0,11.72,17.24
1838,86.0,Vienne,17.0,Poitiers-5,14202.0,3556.0,25.04,10646.0,74.96,870.0,6.13,8.17,359.0,2.53,3.37,9417.0,66.31,88.46,1.0,M,MACRON,Emmanuel,7668.0,53.99,81.43,2.0,F,"LE PEN",Marine,1749.0,12.32,18.57
1839,86.0,Vienne,18.0,Vivonne,19058.0,3403.0,17.86,15655.0,82.14,1475.0,7.74,9.42,504.0,2.64,3.22,13676.0,71.76,87.36,1.0,M,MACRON,Emmanuel,10002.0,52.48,73.14,2.0,F,"LE PEN",Marine,3674.0,19.28,26.86
1840,86.0,Vienne,19.0,Vouneuil-sous-Biard,16822.0,3223.0,19.16,13599.0,80.84,1198.0,7.12,8.81,474.0,2.82,3.49,11927.0,70.9,87.7,1.0,M,MACRON,Emmanuel,8331.0,49.52,69.85,2.0,F,"LE PEN",Marine,3596.0,21.38,30.15
1841,87.0,Haute-Vienne,1.0,Aixe-sur-Vienne,15958.0,2614.0,16.38,13344.0,83.62,1281.0,8.03,9.6,631.0,3.95,4.73,11432.0,71.64,85.67,1.0,M,MACRON,Emmanuel,8112.0,50.83,70.96,2.0,F,"LE PEN",Marine,3320.0,20.8,29.04
1842,87.0,Haute-Vienne,2.0,Ambazac,14701.0,2923.0,19.88,11778.0,80.12,1198.0,8.15,10.17,722.0,4.91,6.13,9858.0,67.06,83.7,1.0,M,MACRON,Emmanuel,6222.0,42.32,63.12,2.0,F,"LE PEN",Marine,3636.0,24.73,36.88
1843,87.0,Haute-Vienne,3.0,Bellac,13590.0,2871.0,21.13,10719.0,78.87,1003.0,7.38,9.36,570.0,4.19,5.32,9146.0,67.3,85.33,1.0,M,MACRON,Emmanuel,5824.0,42.86,63.68,2.0,F,"LE PEN",Marine,3322.0,24.44,36.32
1844,87.0,Haute-Vienne,4.0,Châteauponsac,12163.0,2797.0,23.0,9366.0,77.0,893.0,7.34,9.53,491.0,4.04,5.24,7982.0,65.63,85.22,1.0,M,MACRON,Emmanuel,4880.0,40.12,61.14,2.0,F,"LE PEN",Marine,3102.0,25.5,38.86
1845,87.0,Haute-Vienne,5.0,Condat-sur-Vienne,14962.0,2621.0,17.52,12341.0,82.48,1258.0,8.41,10.19,679.0,4.54,5.5,10404.0,69.54,84.3,1.0,M,MACRON,Emmanuel,7487.0,50.04,71.96,2.0,F,"LE PEN",Marine,2917.0,19.5,28.04
1846,87.0,Haute-Vienne,6.0,Couzeix,15524.0,2880.0,18.55,12644.0,81.45,1363.0,8.78,10.78,616.0,3.97,4.87,10665.0,68.7,84.35,1.0,M,MACRON,Emmanuel,7522.0,48.45,70.53,2.0,F,"LE PEN",Marine,3143.0,20.25,29.47
1847,87.0,Haute-Vienne,7.0,Eymoutiers,15602.0,3422.0,21.93,12180.0,78.07,1318.0,8.45,10.82,760.0,4.87,6.24,10102.0,64.75,82.94,1.0,M,MACRON,Emmanuel,6890.0,44.16,68.2,2.0,F,"LE PEN",Marine,3212.0,20.59,31.8
1848,87.0,Haute-Vienne,8.0,Limoges-1,11804.0,2835.0,24.02,8969.0,75.98,810.0,6.86,9.03,418.0,3.54,4.66,7741.0,65.58,86.31,1.0,M,MACRON,Emmanuel,5859.0,49.64,75.69,2.0,F,"LE PEN",Marine,1882.0,15.94,24.31
1849,87.0,Haute-Vienne,9.0,Limoges-2,9174.0,2478.0,27.01,6696.0,72.99,562.0,6.13,8.39,295.0,3.22,4.41,5839.0,63.65,87.2,1.0,M,MACRON,Emmanuel,4485.0,48.89,76.81,2.0,F,"LE PEN",Marine,1354.0,14.76,23.19
1850,87.0,Haute-Vienne,10.0,Limoges-3,11032.0,2803.0,25.41,8229.0,74.59,755.0,6.84,9.17,379.0,3.44,4.61,7095.0,64.31,86.22,1.0,M,MACRON,Emmanuel,5542.0,50.24,78.11,2.0,F,"LE PEN",Marine,1553.0,14.08,21.89
1851,87.0,Haute-Vienne,11.0,Limoges-4,9973.0,2807.0,28.15,7166.0,71.85,604.0,6.06,8.43,323.0,3.24,4.51,6239.0,62.56,87.06,1.0,M,MACRON,Emmanuel,4392.0,44.04,70.4,2.0,F,"LE PEN",Marine,1847.0,18.52,29.6
1852,87.0,Haute-Vienne,12.0,Limoges-5,12656.0,2739.0,21.64,9917.0,78.36,952.0,7.52,9.6,544.0,4.3,5.49,8421.0,66.54,84.91,1.0,M,MACRON,Emmanuel,6147.0,48.57,73.0,2.0,F,"LE PEN",Marine,2274.0,17.97,27.0
1853,87.0,Haute-Vienne,13.0,Limoges-6,9411.0,2643.0,28.08,6768.0,71.92,633.0,6.73,9.35,221.0,2.35,3.27,5914.0,62.84,87.38,1.0,M,MACRON,Emmanuel,4801.0,51.01,81.18,2.0,F,"LE PEN",Marine,1113.0,11.83,18.82
1854,87.0,Haute-Vienne,14.0,Limoges-7,8471.0,2172.0,25.64,6299.0,74.36,564.0,6.66,8.95,263.0,3.1,4.18,5472.0,64.6,86.87,1.0,M,MACRON,Emmanuel,4159.0,49.1,76.01,2.0,F,"LE PEN",Marine,1313.0,15.5,23.99
1855,87.0,Haute-Vienne,15.0,Limoges-8,8898.0,2476.0,27.83,6422.0,72.17,562.0,6.32,8.75,244.0,2.74,3.8,5616.0,63.12,87.45,1.0,M,MACRON,Emmanuel,4421.0,49.69,78.72,2.0,F,"LE PEN",Marine,1195.0,13.43,21.28
1856,87.0,Haute-Vienne,16.0,Limoges-9,11513.0,2376.0,20.64,9137.0,79.36,820.0,7.12,8.97,362.0,3.14,3.96,7955.0,69.1,87.06,1.0,M,MACRON,Emmanuel,6375.0,55.37,80.14,2.0,F,"LE PEN",Marine,1580.0,13.72,19.86
1857,87.0,Haute-Vienne,17.0,Panazol,12901.0,2327.0,18.04,10574.0,81.96,983.0,7.62,9.3,513.0,3.98,4.85,9078.0,70.37,85.85,1.0,M,MACRON,Emmanuel,6957.0,53.93,76.64,2.0,F,"LE PEN",Marine,2121.0,16.44,23.36
1858,87.0,Haute-Vienne,18.0,Rochechouart,13139.0,2658.0,20.23,10481.0,79.77,1004.0,7.64,9.58,655.0,4.99,6.25,8822.0,67.14,84.17,1.0,M,MACRON,Emmanuel,5730.0,43.61,64.95,2.0,F,"LE PEN",Marine,3092.0,23.53,35.05
1859,87.0,Haute-Vienne,19.0,Saint-Junien,15617.0,3203.0,20.51,12414.0,79.49,1130.0,7.24,9.1,733.0,4.69,5.9,10551.0,67.56,84.99,1.0,M,MACRON,Emmanuel,7239.0,46.35,68.61,2.0,F,"LE PEN",Marine,3312.0,21.21,31.39
1860,87.0,Haute-Vienne,20.0,Saint-Léonard-de-Noblat,12843.0,2387.0,18.59,10456.0,81.41,1077.0,8.39,10.3,608.0,4.73,5.81,8771.0,68.29,83.88,1.0,M,MACRON,Emmanuel,5785.0,45.04,65.96,2.0,F,"LE PEN",Marine,2986.0,23.25,34.04
1861,87.0,Haute-Vienne,21.0,Saint-Yrieix-la-Perche,16377.0,3260.0,19.91,13117.0,80.09,1188.0,7.25,9.06,851.0,5.2,6.49,11078.0,67.64,84.46,1.0,M,MACRON,Emmanuel,7589.0,46.34,68.51,2.0,F,"LE PEN",Marine,3489.0,21.3,31.49
1862,88.0,Vosges,1.0,"La Bresse",18773.0,3808.0,20.28,14965.0,79.72,1494.0,7.96,9.98,544.0,2.9,3.64,12927.0,68.86,86.38,1.0,M,MACRON,Emmanuel,7888.0,42.02,61.02,2.0,F,"LE PEN",Marine,5039.0,26.84,38.98
1863,88.0,Vosges,2.0,Bruyères,15423.0,3054.0,19.8,12369.0,80.2,1208.0,7.83,9.77,449.0,2.91,3.63,10712.0,69.45,86.6,1.0,M,MACRON,Emmanuel,5410.0,35.08,50.5,2.0,F,"LE PEN",Marine,5302.0,34.38,49.5
1864,88.0,Vosges,3.0,Charmes,15175.0,3212.0,21.17,11963.0,78.83,1003.0,6.61,8.38,386.0,2.54,3.23,10574.0,69.68,88.39,1.0,M,MACRON,Emmanuel,5189.0,34.19,49.07,2.0,F,"LE PEN",Marine,5385.0,35.49,50.93
1865,88.0,Vosges,4.0,Darney,14189.0,2697.0,19.01,11492.0,80.99,1070.0,7.54,9.31,460.0,3.24,4.0,9962.0,70.21,86.69,1.0,M,MACRON,Emmanuel,4947.0,34.87,49.66,2.0,F,"LE PEN",Marine,5015.0,35.34,50.34
1866,88.0,Vosges,5.0,Epinal-1,16740.0,4158.0,24.84,12582.0,75.16,1105.0,6.6,8.78,417.0,2.49,3.31,11060.0,66.07,87.9,1.0,M,MACRON,Emmanuel,7458.0,44.55,67.43,2.0,F,"LE PEN",Marine,3602.0,21.52,32.57
1867,88.0,Vosges,6.0,Epinal-2,16926.0,4123.0,24.36,12803.0,75.64,1010.0,5.97,7.89,389.0,2.3,3.04,11404.0,67.38,89.07,1.0,M,MACRON,Emmanuel,7903.0,46.69,69.3,2.0,F,"LE PEN",Marine,3501.0,20.68,30.7
1868,88.0,Vosges,7.0,Gérardmer,20057.0,4318.0,21.53,15739.0,78.47,1451.0,7.23,9.22,594.0,2.96,3.77,13694.0,68.28,87.01,1.0,M,MACRON,Emmanuel,7657.0,38.18,55.91,2.0,F,"LE PEN",Marine,6037.0,30.1,44.09
1869,88.0,Vosges,8.0,Golbey,19846.0,4890.0,24.64,14956.0,75.36,1254.0,6.32,8.38,566.0,2.85,3.78,13136.0,66.19,87.83,1.0,M,MACRON,Emmanuel,7142.0,35.99,54.37,2.0,F,"LE PEN",Marine,5994.0,30.2,45.63
1870,88.0,Vosges,9.0,Mirecourt,12896.0,2676.0,20.75,10220.0,79.25,897.0,6.96,8.78,479.0,3.71,4.69,8844.0,68.58,86.54,1.0,M,MACRON,Emmanuel,4902.0,38.01,55.43,2.0,F,"LE PEN",Marine,3942.0,30.57,44.57
1871,88.0,Vosges,10.0,Neufchâteau,13552.0,2982.0,22.0,10570.0,78.0,942.0,6.95,8.91,384.0,2.83,3.63,9244.0,68.21,87.46,1.0,M,MACRON,Emmanuel,4789.0,35.34,51.81,2.0,F,"LE PEN",Marine,4455.0,32.87,48.19
1872,88.0,Vosges,11.0,Raon-l'Etape,18553.0,4518.0,24.35,14035.0,75.65,1214.0,6.54,8.65,496.0,2.67,3.53,12325.0,66.43,87.82,1.0,M,MACRON,Emmanuel,5735.0,30.91,46.53,2.0,F,"LE PEN",Marine,6590.0,35.52,53.47
1873,88.0,Vosges,12.0,Remiremont,18958.0,4269.0,22.52,14689.0,77.48,1283.0,6.77,8.73,484.0,2.55,3.29,12922.0,68.16,87.97,1.0,M,MACRON,Emmanuel,7696.0,40.59,59.56,2.0,F,"LE PEN",Marine,5226.0,27.57,40.44
1874,88.0,Vosges,13.0,Saint-Dié-des-Vosges-1,18316.0,4952.0,27.04,13364.0,72.96,1051.0,5.74,7.86,495.0,2.7,3.7,11818.0,64.52,88.43,1.0,M,MACRON,Emmanuel,6321.0,34.51,53.49,2.0,F,"LE PEN",Marine,5497.0,30.01,46.51
1875,88.0,Vosges,14.0,Saint-Dié-des-Vosges-2,18234.0,4026.0,22.08,14208.0,77.92,1090.0,5.98,7.67,605.0,3.32,4.26,12513.0,68.62,88.07,1.0,M,MACRON,Emmanuel,7034.0,38.58,56.21,2.0,F,"LE PEN",Marine,5479.0,30.05,43.79
1876,88.0,Vosges,15.0,"Le Thillot",14064.0,3071.0,21.84,10993.0,78.16,1046.0,7.44,9.52,382.0,2.72,3.47,9565.0,68.01,87.01,1.0,M,MACRON,Emmanuel,4832.0,34.36,50.52,2.0,F,"LE PEN",Marine,4733.0,33.65,49.48
1877,88.0,Vosges,16.0,"Le Val-d'Ajol",16377.0,3288.0,20.08,13089.0,79.92,1064.0,6.5,8.13,442.0,2.7,3.38,11583.0,70.73,88.49,1.0,M,MACRON,Emmanuel,5999.0,36.63,51.79,2.0,F,"LE PEN",Marine,5584.0,34.1,48.21
1878,88.0,Vosges,17.0,Vittel,14453.0,3237.0,22.4,11216.0,77.6,1033.0,7.15,9.21,496.0,3.43,4.42,9687.0,67.02,86.37,1.0,M,MACRON,Emmanuel,5174.0,35.8,53.41,2.0,F,"LE PEN",Marine,4513.0,31.23,46.59
1879,89.0,Yonne,1.0,Auxerre-1,10537.0,2445.0,23.2,8092.0,76.8,750.0,7.12,9.27,231.0,2.19,2.85,7111.0,67.49,87.88,1.0,M,MACRON,Emmanuel,5005.0,47.5,70.38,2.0,F,"LE PEN",Marine,2106.0,19.99,29.62
1880,89.0,Yonne,2.0,Auxerre-2,11437.0,2440.0,21.33,8997.0,78.67,879.0,7.69,9.77,922.0,8.06,10.25,7196.0,62.92,79.98,1.0,M,MACRON,Emmanuel,4376.0,38.26,60.81,2.0,F,"LE PEN",Marine,2820.0,24.66,39.19
1881,89.0,Yonne,3.0,Auxerre-3,9979.0,2367.0,23.72,7612.0,76.28,719.0,7.21,9.45,187.0,1.87,2.46,6706.0,67.2,88.1,1.0,M,MACRON,Emmanuel,4312.0,43.21,64.3,2.0,F,"LE PEN",Marine,2394.0,23.99,35.7
1882,89.0,Yonne,4.0,Auxerre-4,9961.0,2330.0,23.39,7631.0,76.61,710.0,7.13,9.3,209.0,2.1,2.74,6712.0,67.38,87.96,1.0,M,MACRON,Emmanuel,4597.0,46.15,68.49,2.0,F,"LE PEN",Marine,2115.0,21.23,31.51
1883,89.0,Yonne,5.0,Avallon,11091.0,2434.0,21.95,8657.0,78.05,731.0,6.59,8.44,299.0,2.7,3.45,7627.0,68.77,88.1,1.0,M,MACRON,Emmanuel,4557.0,41.09,59.75,2.0,F,"LE PEN",Marine,3070.0,27.68,40.25
1884,89.0,Yonne,6.0,Brienon-sur-Armançon,12426.0,2890.0,23.26,9536.0,76.74,944.0,7.6,9.9,215.0,1.73,2.25,8377.0,67.42,87.85,1.0,M,MACRON,Emmanuel,3651.0,29.38,43.58,2.0,F,"LE PEN",Marine,4726.0,38.03,56.42
1885,89.0,Yonne,7.0,Chablis,12909.0,2714.0,21.02,10195.0,78.98,897.0,6.95,8.8,290.0,2.25,2.84,9008.0,69.78,88.36,1.0,M,MACRON,Emmanuel,5026.0,38.93,55.79,2.0,F,"LE PEN",Marine,3982.0,30.85,44.21
1886,89.0,Yonne,8.0,Charny,13224.0,2880.0,21.78,10344.0,78.22,979.0,7.4,9.46,278.0,2.1,2.69,9087.0,68.72,87.85,1.0,M,MACRON,Emmanuel,4662.0,35.25,51.3,2.0,F,"LE PEN",Marine,4425.0,33.46,48.7
1887,89.0,Yonne,9.0,"Cœur de Puisaye",12441.0,2738.0,22.01,9703.0,77.99,873.0,7.02,9.0,542.0,4.36,5.59,8288.0,66.62,85.42,1.0,M,MACRON,Emmanuel,4356.0,35.01,52.56,2.0,F,"LE PEN",Marine,3932.0,31.61,47.44
1888,89.0,Yonne,10.0,"Gâtinais en Bourgogne",11599.0,2340.0,20.17,9259.0,79.83,802.0,6.91,8.66,248.0,2.14,2.68,8209.0,70.77,88.66,1.0,M,MACRON,Emmanuel,3859.0,33.27,47.01,2.0,F,"LE PEN",Marine,4350.0,37.5,52.99
1889,89.0,Yonne,11.0,Joigny,12398.0,3106.0,25.05,9292.0,74.95,886.0,7.15,9.54,208.0,1.68,2.24,8198.0,66.12,88.23,1.0,M,MACRON,Emmanuel,4303.0,34.71,52.49,2.0,F,"LE PEN",Marine,3895.0,31.42,47.51
1890,89.0,Yonne,12.0,Joux-la-Ville,9953.0,2212.0,22.22,7741.0,77.78,707.0,7.1,9.13,475.0,4.77,6.14,6559.0,65.9,84.73,1.0,M,MACRON,Emmanuel,3788.0,38.06,57.75,2.0,F,"LE PEN",Marine,2771.0,27.84,42.25
1891,89.0,Yonne,13.0,Migennes,10923.0,2762.0,25.29,8161.0,74.71,693.0,6.34,8.49,303.0,2.77,3.71,7165.0,65.6,87.8,1.0,M,MACRON,Emmanuel,3793.0,34.72,52.94,2.0,F,"LE PEN",Marine,3372.0,30.87,47.06
1892,89.0,Yonne,14.0,Pont-sur-Yonne,9451.0,2221.0,23.5,7230.0,76.5,733.0,7.76,10.14,186.0,1.97,2.57,6311.0,66.78,87.29,1.0,M,MACRON,Emmanuel,2943.0,31.14,46.63,2.0,F,"LE PEN",Marine,3368.0,35.64,53.37
1893,89.0,Yonne,15.0,Saint-Florentin,13183.0,2955.0,22.42,10228.0,77.58,887.0,6.73,8.67,266.0,2.02,2.6,9075.0,68.84,88.73,1.0,M,MACRON,Emmanuel,4556.0,34.56,50.2,2.0,F,"LE PEN",Marine,4519.0,34.28,49.8
1894,89.0,Yonne,16.0,Sens-1,13447.0,4305.0,32.01,9142.0,67.99,791.0,5.88,8.65,211.0,1.57,2.31,8140.0,60.53,89.04,1.0,M,MACRON,Emmanuel,5201.0,38.68,63.89,2.0,F,"LE PEN",Marine,2939.0,21.86,36.11
1895,89.0,Yonne,17.0,Sens-2,12686.0,3890.0,30.66,8796.0,69.34,734.0,5.79,8.34,247.0,1.95,2.81,7815.0,61.6,88.85,1.0,M,MACRON,Emmanuel,4597.0,36.24,58.82,2.0,F,"LE PEN",Marine,3218.0,25.37,41.18
1896,89.0,Yonne,18.0,Thorigny-sur-Oreuse,10331.0,2127.0,20.59,8204.0,79.41,763.0,7.39,9.3,213.0,2.06,2.6,7228.0,69.96,88.1,1.0,M,MACRON,Emmanuel,3324.0,32.18,45.99,2.0,F,"LE PEN",Marine,3904.0,37.79,54.01
1897,89.0,Yonne,19.0,Tonnerrois,12353.0,3000.0,24.29,9353.0,75.71,926.0,7.5,9.9,322.0,2.61,3.44,8105.0,65.61,86.66,1.0,M,MACRON,Emmanuel,4302.0,34.83,53.08,2.0,F,"LE PEN",Marine,3803.0,30.79,46.92
1898,89.0,Yonne,20.0,Villeneuve-sur-Yonne,9623.0,2228.0,23.15,7395.0,76.85,623.0,6.47,8.42,230.0,2.39,3.11,6542.0,67.98,88.47,1.0,M,MACRON,Emmanuel,3212.0,33.38,49.1,2.0,F,"LE PEN",Marine,3330.0,34.6,50.9
1899,89.0,Yonne,21.0,Vincelles,11939.0,2605.0,21.82,9334.0,78.18,786.0,6.58,8.42,417.0,3.49,4.47,8131.0,68.1,87.11,1.0,M,MACRON,Emmanuel,4519.0,37.85,55.58,2.0,F,"LE PEN",Marine,3612.0,30.25,44.42
1900,90.0,"Territoire de Belfort",1.0,Bavilliers,10178.0,2259.0,22.19,7919.0,77.81,753.0,7.4,9.51,313.0,3.08,3.95,6853.0,67.33,86.54,1.0,M,MACRON,Emmanuel,4332.0,42.56,63.21,2.0,F,"LE PEN",Marine,2521.0,24.77,36.79
1901,90.0,"Territoire de Belfort",2.0,Belfort-1,8432.0,2959.0,35.09,5473.0,64.91,435.0,5.16,7.95,225.0,2.67,4.11,4813.0,57.08,87.94,1.0,M,MACRON,Emmanuel,3230.0,38.31,67.11,2.0,F,"LE PEN",Marine,1583.0,18.77,32.89
1902,90.0,"Territoire de Belfort",3.0,Belfort-2,9875.0,2894.0,29.31,6981.0,70.69,634.0,6.42,9.08,250.0,2.53,3.58,6097.0,61.74,87.34,1.0,M,MACRON,Emmanuel,4283.0,43.37,70.25,2.0,F,"LE PEN",Marine,1814.0,18.37,29.75
1903,90.0,"Territoire de Belfort",4.0,Belfort-3,7852.0,2460.0,31.33,5392.0,68.67,448.0,5.71,8.31,236.0,3.01,4.38,4708.0,59.96,87.31,1.0,M,MACRON,Emmanuel,3011.0,38.35,63.95,2.0,F,"LE PEN",Marine,1697.0,21.61,36.05
1904,90.0,"Territoire de Belfort",5.0,Châtenois-les-Forges,10779.0,2273.0,21.09,8506.0,78.91,861.0,7.99,10.12,334.0,3.1,3.93,7311.0,67.83,85.95,1.0,M,MACRON,Emmanuel,4033.0,37.42,55.16,2.0,F,"LE PEN",Marine,3278.0,30.41,44.84
1905,90.0,"Territoire de Belfort",6.0,Delle,12682.0,3275.0,25.82,9407.0,74.18,879.0,6.93,9.34,350.0,2.76,3.72,8178.0,64.49,86.94,1.0,M,MACRON,Emmanuel,4187.0,33.02,51.2,2.0,F,"LE PEN",Marine,3991.0,31.47,48.8
1906,90.0,"Territoire de Belfort",7.0,Giromagny,11581.0,2285.0,19.73,9296.0,80.27,984.0,8.5,10.59,398.0,3.44,4.28,7914.0,68.34,85.13,1.0,M,MACRON,Emmanuel,4137.0,35.72,52.27,2.0,F,"LE PEN",Marine,3777.0,32.61,47.73
1907,90.0,"Territoire de Belfort",8.0,Grandvillars,12464.0,2357.0,18.91,10107.0,81.09,933.0,7.49,9.23,390.0,3.13,3.86,8784.0,70.47,86.91,1.0,M,MACRON,Emmanuel,4238.0,34.0,48.25,2.0,F,"LE PEN",Marine,4546.0,36.47,51.75
1908,90.0,"Territoire de Belfort",9.0,Valdoie,11415.0,2417.0,21.17,8998.0,78.83,850.0,7.45,9.45,333.0,2.92,3.7,7815.0,68.46,86.85,1.0,M,MACRON,Emmanuel,4894.0,42.87,62.62,2.0,F,"LE PEN",Marine,2921.0,25.59,37.38
1909,91.0,Essonne,1.0,Arpajon,40407.0,9483.0,23.47,30924.0,76.53,2820.0,6.98,9.12,830.0,2.05,2.68,27274.0,67.5,88.2,1.0,M,MACRON,Emmanuel,18139.0,44.89,66.51,2.0,F,"LE PEN",Marine,9135.0,22.61,33.49
1910,91.0,Essonne,2.0,Athis-Mons,32240.0,8698.0,26.98,23542.0,73.02,1891.0,5.87,8.03,633.0,1.96,2.69,21018.0,65.19,89.28,1.0,M,MACRON,Emmanuel,15114.0,46.88,71.91,2.0,F,"LE PEN",Marine,5904.0,18.31,28.09
1911,91.0,Essonne,3.0,Brétigny-sur-Orge,38840.0,9546.0,24.58,29294.0,75.42,2574.0,6.63,8.79,856.0,2.2,2.92,25864.0,66.59,88.29,1.0,M,MACRON,Emmanuel,18379.0,47.32,71.06,2.0,F,"LE PEN",Marine,7485.0,19.27,28.94
1912,91.0,Essonne,4.0,Corbeil-Essonnes,32322.0,10445.0,32.32,21877.0,67.68,1908.0,5.9,8.72,664.0,2.05,3.04,19305.0,59.73,88.24,1.0,M,MACRON,Emmanuel,13545.0,41.91,70.16,2.0,F,"LE PEN",Marine,5760.0,17.82,29.84
1913,91.0,Essonne,5.0,Dourdan,46618.0,9843.0,21.11,36775.0,78.89,3482.0,7.47,9.47,907.0,1.95,2.47,32386.0,69.47,88.07,1.0,M,MACRON,Emmanuel,22347.0,47.94,69.0,2.0,F,"LE PEN",Marine,10039.0,21.53,31.0
1914,91.0,Essonne,6.0,Draveil,36708.0,8658.0,23.59,28050.0,76.41,2454.0,6.69,8.75,683.0,1.86,2.43,24913.0,67.87,88.82,1.0,M,MACRON,Emmanuel,18202.0,49.59,73.06,2.0,F,"LE PEN",Marine,6711.0,18.28,26.94
